step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
24,0.5236865406235058,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,4,0.0,,,,,,,,,,
25,0.6466894547144572,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,5,0.0,,,,,,,,,,
25,,,,,,,,,,,,,,5,,1.0,0.6739736978954755,0.6080869996109272,0.6732234894781697,0.6043491144465585,0.673261147527484,0.5966325031327327,-0.0007125503679914491,0.672828303095157,0.5938268316289329,-0.00039518638301272446
26,0.601982249567906,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,1,0.0,,,,,,,,,,
27,0.5480626362065475,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,2,0.0,,,,,,,,,,
28,0.652927485605081,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,3,0.0,,,,,,,,,,
29,0.6813061460852623,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,4,0.0,,,,,,,,,,
30,0.5948206211129823,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,5,0.0,,,,,,,,,,
30,,,,,,,,,,,,,,6,,1.0,0.6535075494108676,0.6111975115403335,0.6517317831759618,0.6104627325957194,0.6639627989790616,0.6004413224500984,0.010455249568193992,0.6627609733390337,0.6002835436301713,0.011029190163071911
31,0.5631863971551259,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,1,0.0,,,,,,,,,,
32,0.665478361149629,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,2,0.0,,,,,,,,,,
33,0.5812061900893847,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,3,0.0,,,,,,,,,,
34,0.6333835572004317,3.0,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.17811845420905476,0.0,0.6,0.0038053,7,4,0.0,,,,,,,,,,
35,0.5624890799323717,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,5,0.0,,,,,,,,,,
35,,,,,,,,,,,,,,7,,1.0,0.675783146507135,0.5852335309525346,0.6724844199141953,0.5856441058000423,0.6865873506544707,0.5715085631229432,0.010804204147335739,0.6862485471851233,0.5715333511440684,0.013764127270928017
36,0.5996766164898873,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,8,1,0.0,,,,,,,,,,
37,0.5748885969320932,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,8,2,0.0,,,,,,,,,,
38,0.5782574415206909,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,8,3,0.0,,,,,,,,,,
39,0.6322782735029856,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,8,4,0.0,,,,,,,,,,
40,0.5433803324898084,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,8,5,0.0,,,,,,,,,,
40,,,,,,,,,,,,,,8,,1.0,0.6617185301179324,0.563100231038076,0.6670376196093408,0.5637586193670111,0.7031536802936862,0.5545626377404101,0.04143515017575383,0.7068371846794378,0.5549131916603461,0.039799565070096965
41,0.5349075570702553,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,9,1,0.0,,,,,,,,,,
42,0.5569302762548128,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,9,2,0.0,,,,,,,,,,
43,0.5966466565926869,3.0,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.18174287702494438,0.0,0.6,0.0038053,9,3,0.0,,,,,,,,,,
44,0.5921625917156537,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,9,4,0.0,,,,,,,,,,
45,0.5560550987720488,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,9,5,0.0,,,,,,,,,,
45,,,,,,,,,,,,,,9,,1.0,0.6824585235930924,0.5493677897145791,0.6782842277026625,0.5496157046134408,0.7073898170050595,0.5437775853503832,0.024931293411967093,0.7108770927147626,0.5434073017513468,0.032592865012100125
46,0.5327632700403531,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,10,1,0.0,,,,,,,,,,
47,0.575269949932893,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,10,2,0.0,,,,,,,,,,
48,0.5565951839089394,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,10,3,0.0,,,,,,,,,,
49,0.4971051936348278,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,10,4,0.0,,,,,,,,,,
50,0.5826133141915003,3.0,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.1713139257186562,0.0,0.6,0.0038053,10,5,0.0,,,,,,,,,,
50,,,,,,,,,,,,,,10,,1.0,0.6801710205076384,0.5451012013011632,0.6840339346877591,0.5439824391772975,0.7199009584524813,0.5328119590668944,0.03972993794484281,0.7200789869421595,0.5323220459760087,0.03604505225440047
