step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
30,,,,,,,,,,,,,,6,,1.0,0.6216237651991477,0.6368630794671742,0.6256644909960851,0.6337103185042974,0.642098361753891,0.6206313122729359,0.020474596554743263,0.6427333949232974,0.6175328452335576,0.017068903927212276
31,0.7095615789294243,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,1,0.0,,,,,,,,,,
32,0.6185514430205028,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,2,0.0,,,,,,,,,,
33,0.6030122116208075,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,3,0.0,,,,,,,,,,
34,0.5489536722501118,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,4,0.0,,,,,,,,,,
35,0.5821519593397777,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,5,0.0,,,,,,,,,,
35,,,,,,,,,,,,,,7,,1.0,0.6563056780065907,0.5926303753995489,0.6600657748299491,0.5921148481964292,0.6728646501340174,0.5801388491665213,0.01655897212742674,0.6744018925420464,0.579718669996231,0.014336117712097307
36,0.5846762135624886,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,8,1,0.0,,,,,,,,,,
37,0.5879757031798362,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,8,2,0.0,,,,,,,,,,
38,0.5600751464565595,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,8,3,0.0,,,,,,,,,,
39,0.5969115719199181,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,8,4,0.0,,,,,,,,,,
40,0.6464957098166147,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,8,5,0.0,,,,,,,,,,
40,,,,,,,,,,,,,,8,,1.0,0.644353103019287,0.5981043181296489,0.6435361095552348,0.5970478263336029,0.6697642983864155,0.5776177000500059,0.025411195367128436,0.6709293369830774,0.5766737170560914,0.02739322742784267
41,0.5888297334313393,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,9,1,0.0,,,,,,,,,,
42,0.653387243549029,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,9,2,0.0,,,,,,,,,,
43,0.632145936290423,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,9,3,0.0,,,,,,,,,,
44,0.5696502849459648,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,9,4,0.0,,,,,,,,,,
45,0.5333376501997311,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,9,5,0.0,,,,,,,,,,
45,,,,,,,,,,,,,,9,,1.0,0.6788132285033478,0.5775550782942951,0.6822147724530496,0.5776607165432939,0.6792067817441118,0.564839042368135,0.00039355324076395526,0.679663959758948,0.5650687770055959,-0.002550812694101623
46,0.649456299841404,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,10,1,0.0,,,,,,,,,,
47,0.5975149149696033,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,10,2,0.0,,,,,,,,,,
48,0.5473101337750753,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,10,3,0.0,,,,,,,,,,
49,0.539170468846957,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,10,4,0.0,,,,,,,,,,
50,0.6145072008172671,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,10,5,0.0,,,,,,,,,,
50,,,,,,,,,,,,,,10,,1.0,0.6737416653155256,0.578562803286649,0.6735638536987091,0.5789723370983575,0.6829961672140857,0.5683928619332534,0.009254501898560141,0.6830485277502575,0.5685210601315824,0.009484674051548403
