step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
23,0.6632968485355377,3.0,6.0,74.0,0.08108108108108109,0.0,6.0,0.0,1.0,0.17353741848581827,0.0,0.6,0.0038053,5,3,0.0,,,,,,,,,,
24,0.5788296262423198,3.0,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.17534579403397402,0.0,0.6,0.0038053,5,4,0.0,,,,,,,,,,
25,0.6948032329479852,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,5,0.0,,,,,,,,,,
25,,,,,,,,,,,,,,5,,1.0,0.6160076283075439,0.6380832974958901,0.6160076283075439,0.6382670565625294,0.6256030728421326,0.6341691806863734,0.009595444534588715,0.6265415891192059,0.6340441775842387,0.010533960811662024
26,0.6328409413496652,3.0,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.17409698875225535,0.0,0.6,0.0038053,6,1,0.0,,,,,,,,,,
27,0.5663000742594401,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,2,0.0,,,,,,,,,,
28,0.6614241873224576,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,3,0.0,,,,,,,,,,
29,0.7028332650661469,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,4,0.0,,,,,,,,,,
30,0.6181002408266068,3.0,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.16769152378829785,0.0,0.6,0.0038053,6,5,0.0,,,,,,,,,,
30,,,,,,,,,,,,,,6,,1.0,0.6160076283075439,0.6337488220319077,0.6160076283075439,0.6339795982797539,0.62576402115691,0.6298665301274834,0.009756392849366136,0.6260577174976939,0.6300766899400932,0.010050089190150047
