step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,train/acc,gap/train_minus_val
117,0.807662844657898,64.0,0.6,0.0038053,,,,
118,0.7538365721702576,63.0,0.6,0.0038053,,,,
119,0.7581290602684021,64.0,0.6,0.0038053,,,,
120,0.733280599117279,67.0,0.6,0.0038053,,,,
121,0.6425036787986755,68.0,0.6,0.0038053,,,,
122,0.7156105041503906,67.0,0.6,0.0038053,,,,
123,0.6337510943412781,67.0,0.6,0.0038053,,,,
124,0.7264736890792847,66.0,0.6,0.0038053,,,,
125,0.7858484983444214,68.0,0.6,0.0038053,,,,
126,0.7342183589935303,68.0,0.6,0.0038053,,,,
127,0.8562028408050537,64.0,0.6,0.0038053,,,,
128,0.7330546379089355,68.0,0.6,0.0038053,,,,
129,0.6932101249694824,68.0,0.6,0.0038053,,,,
130,0.6654058694839478,68.0,0.6,0.0038053,,,,
131,0.702917754650116,67.0,0.6,0.0038053,,,,
132,0.7710210680961609,65.0,0.6,0.0038053,,,,
133,0.609189510345459,67.0,0.6,0.0038053,,,,
134,0.8480028510093689,68.0,0.6,0.0038053,,,,
135,0.7229849696159363,66.0,0.6,0.0038053,,,,
136,0.6541733145713806,68.0,0.6,0.0038053,,,,
137,0.7787269353866577,67.0,0.6,0.0038053,,,,
138,0.6977260112762451,68.0,0.6,0.0038053,,,,
139,0.7286396026611328,68.0,0.6,0.0038053,,,,
140,0.6170740127563477,68.0,0.6,0.0038053,,,,
141,0.645331859588623,68.0,0.6,0.0038053,,,,
142,0.6314160823822021,68.0,0.6,0.0038053,,,,
143,0.708906888961792,67.0,0.6,0.0038053,,,,
144,0.7598237991333008,67.0,0.6,0.0038053,,,,
145,0.6617076992988586,67.0,0.6,0.0038053,,,,
146,0.7051655650138855,67.0,0.6,0.0038053,,,,
147,0.7683880925178528,68.0,0.6,0.0038053,,,,
148,0.7036473155021667,68.0,0.6,0.0038053,,,,
149,0.7488703727722168,64.0,0.6,0.0038053,,,,
150,0.7294744849205017,68.0,0.6,0.0038053,,,,
151,0.662639856338501,68.0,0.6,0.0038053,,,,
152,0.6747698783874512,67.0,0.6,0.0038053,,,,
153,0.7560312151908875,68.0,0.6,0.0038053,,,,
154,0.655470609664917,68.0,0.6,0.0038053,,,,
155,0.7028077840805054,68.0,0.6,0.0038053,,,,
156,0.7045981884002686,67.0,0.6,0.0038053,,,,
156,,,,,0.4729241877256318,2,0.4983935742971888,0.025469386571557007
157,0.6728066205978394,67.0,0.6,0.0038053,,,,
158,0.7671179175376892,68.0,0.6,0.0038053,,,,
159,0.7137057781219482,68.0,0.6,0.0038053,,,,
160,0.6803192496299744,68.0,0.6,0.0038053,,,,
161,0.7180528044700623,68.0,0.6,0.0038053,,,,
162,0.7279026508331299,68.0,0.6,0.0038053,,,,
163,0.6198298931121826,68.0,0.6,0.0038053,,,,
164,0.7615966200828552,67.0,0.6,0.0038053,,,,
165,0.655756950378418,68.0,0.6,0.0038053,,,,
166,0.6740121841430664,66.0,0.6,0.0038053,,,,
167,0.7051100134849548,67.0,0.6,0.0038053,,,,
168,0.6879931688308716,68.0,0.6,0.0038053,,,,
169,0.6240558624267578,68.0,0.6,0.0038053,,,,
170,0.7243369817733765,68.0,0.6,0.0038053,,,,
171,0.7185854315757751,68.0,0.6,0.0038053,,,,
172,0.7071613669395447,67.0,0.6,0.0038053,,,,
173,0.6115555763244629,68.0,0.6,0.0038053,,,,
174,0.7586733102798462,66.0,0.6,0.0038053,,,,
175,0.6635113954544067,68.0,0.6,0.0038053,,,,
176,0.7346108555793762,67.0,0.6,0.0038053,,,,
177,0.8169603943824768,68.0,0.6,0.0038053,,,,
178,0.7012743949890137,67.0,0.6,0.0038053,,,,
179,0.7918927073478699,68.0,0.6,0.0038053,,,,
180,0.7306408882141113,68.0,0.6,0.0038053,,,,
181,0.8991036415100098,67.0,0.6,0.0038053,,,,
182,0.6998509168624878,68.0,0.6,0.0038053,,,,
183,0.7049882411956787,68.0,0.6,0.0038053,,,,
184,0.7250257730484009,68.0,0.6,0.0038053,,,,
185,0.6930257081985474,68.0,0.6,0.0038053,,,,
186,0.722769021987915,68.0,0.6,0.0038053,,,,
187,0.7221380472183228,68.0,0.6,0.0038053,,,,
188,0.6633856296539307,68.0,0.6,0.0038053,,,,
189,0.7060770392417908,68.0,0.6,0.0038053,,,,
190,0.6696985960006714,68.0,0.6,0.0038053,,,,
191,0.5921295285224915,68.0,0.6,0.0038053,,,,
192,0.6220417022705078,68.0,0.6,0.0038053,,,,
193,0.7933022379875183,66.0,0.6,0.0038053,,,,
194,0.7886441349983215,67.0,0.6,0.0038053,,,,
195,0.836885929107666,67.0,0.6,0.0038053,,,,
196,0.7528685331344604,68.0,0.6,0.0038053,,,,
197,0.7176598310470581,67.0,0.6,0.0038053,,,,
198,0.7507539391517639,68.0,0.6,0.0038053,,,,
199,0.5953193306922913,68.0,0.6,0.0038053,,,,
200,0.7040737867355347,68.0,0.6,0.0038053,,,,
201,0.8221977949142456,67.0,0.6,0.0038053,,,,
202,0.727786123752594,67.0,0.6,0.0038053,,,,
203,0.7614485025405884,68.0,0.6,0.0038053,,,,
204,0.7529267072677612,67.0,0.6,0.0038053,,,,
205,0.7672250270843506,68.0,0.6,0.0038053,,,,
206,0.68110191822052,68.0,0.6,0.0038053,,,,
207,0.6861253976821899,67.0,0.6,0.0038053,,,,
208,0.6238428950309753,68.0,0.6,0.0038053,,,,
209,0.7660132646560669,68.0,0.6,0.0038053,,,,
210,0.7250250577926636,68.0,0.6,0.0038053,,,,
211,0.6706784963607788,67.0,0.6,0.0038053,,,,
212,0.6166708469390869,68.0,0.6,0.0038053,,,,
213,0.6244897842407227,68.0,0.6,0.0038053,,,,
214,0.7416045665740967,68.0,0.6,0.0038053,,,,
215,0.5625250339508057,68.0,0.6,0.0038053,,,,
216,0.7532155513763428,66.0,0.6,0.0038053,,,,
217,0.5920579433441162,68.0,0.6,0.0038053,,,,
218,0.7084131240844727,67.0,0.6,0.0038053,,,,
219,0.6994119882583618,66.0,0.6,0.0038053,,,,
220,0.6302472949028015,66.0,0.6,0.0038053,,,,
221,0.733482837677002,68.0,0.6,0.0038053,,,,
222,0.7013976573944092,67.0,0.6,0.0038053,,,,
223,0.7418978214263916,68.0,0.6,0.0038053,,,,
224,0.630429744720459,68.0,0.6,0.0038053,,,,
225,0.7837633490562439,67.0,0.6,0.0038053,,,,
226,0.7053014636039734,67.0,0.6,0.0038053,,,,
227,0.7125543355941772,68.0,0.6,0.0038053,,,,
228,0.7274545431137085,65.0,0.6,0.0038053,,,,
229,0.7264248728752136,68.0,0.6,0.0038053,,,,
230,0.7467814683914185,68.0,0.6,0.0038053,,,,
231,0.7089350819587708,68.0,0.6,0.0038053,,,,
232,0.6534396409988403,68.0,0.6,0.0038053,,,,
233,0.7106271982192993,68.0,0.6,0.0038053,,,,
234,0.7868474721908569,68.0,0.6,0.0038053,,,,
234,,,,,0.4729241877256318,3,0.4983935742971888,0.025469386571557007
